Dataset,K,Repetition,Seed,Model,Method,Epsilon,FairlearnTolerance,AdversarialWeight,Accuracy,Unfairness,RuntimeSeconds
CRIME,2,21,211777,NN,Our Eps-Fair,0.9,,,0.8370927318295739,0.6697492084233805,0.0010514099994907156
CRIME,2,21,211777,NN,Fair-adversarial,,,0.01,0.8345864661654135,0.6446197919284314,1.658026567005436
CRIME,2,21,211777,NN,Fair-adversarial,,,0.1,0.8370927318295739,0.5998140423179374,1.7856210860045394
CRIME,2,21,211777,NN,Fair-adversarial,,,0.5,0.6215538847117794,0.014524802734080522,1.7429706419934519
CRIME,2,21,211777,NN,Fair-adversarial,,,0.9,0.5538847117794486,0.1289139066190883,1.6443915400013793
CRIME,2,21,211777,NN,Fair-adversarial,,,1.0,0.5263157894736842,0.163064783635724,1.8121655779978028
CRIME,2,22,221777,reglog,Unfair,,,,0.8070175438596491,0.6591183574879227,0.00020925200078636408
CRIME,2,22,221777,reglog,Our Eps-Fair,0.0,,,0.6491228070175439,0.1295289855072464,0.008316751001984812
CRIME,2,22,221777,reglog,Our Eps-Fair,0.1,,,0.6691729323308271,0.05812198067632851,0.010454867995576933
CRIME,2,22,221777,reglog,Our Eps-Fair,0.2,,,0.6917293233082706,0.016606280193236733,0.00938017899170518
CRIME,2,22,221777,reglog,Our Eps-Fair,0.3,,,0.7418546365914787,0.14787137681159424,0.007433687002048828
CRIME,2,22,221777,reglog,Our Eps-Fair,0.4,,,0.7493734335839599,0.2032759661835749,0.006086021006922238
CRIME,2,22,221777,reglog,Our Eps-Fair,0.5,,,0.7844611528822055,0.29513888888888895,0.010292582999682054
CRIME,2,22,221777,reglog,Fairlearn,,0.0001,,0.6616541353383458,0.07638888888888895,0.6553308299917262
CRIME,2,22,221777,reglog,Fairlearn,,0.5,,0.6516290726817042,0.07638888888888895,0.7057471230073133
CRIME,2,22,221777,reglog,Fairlearn,,1.0,,0.6491228070175439,0.08197463768115942,0.7937647660000948
CRIME,2,22,221777,reglog,Fairlearn,,2.5,,0.8145363408521303,0.4438405797101449,0.7700312859960832
CRIME,2,22,221777,reglog,Fairlearn,,5.0,,0.8120300751879699,0.5594806763285024,0.7541273980023107
CRIME,2,22,221777,reglog,Fairlearn,,10.0,,0.8070175438596491,0.6193387681159421,1.0798590310005238
CRIME,2,22,221777,RF,Unfair,,,,0.8245614035087719,0.633076690821256,0.01844470200012438
CRIME,2,22,221777,RF,Our Eps-Fair,0.0,,,0.6616541353383458,0.11579106280193241,0.011917009003809653
CRIME,2,22,221777,RF,Our Eps-Fair,0.1,,,0.6892230576441103,0.03993055555555558,0.013132888998370618
CRIME,2,22,221777,RF,Our Eps-Fair,0.2,,,0.7092731829573935,0.030721618357487934,0.009181772998999804
CRIME,2,22,221777,RF,Our Eps-Fair,0.3,,,0.7669172932330827,0.17723429951690822,0.004204294004011899
CRIME,2,22,221777,RF,Our Eps-Fair,0.4,,,0.7769423558897243,0.2668327294685991,0.005288170010317117
CRIME,2,22,221777,RF,Our Eps-Fair,0.5,,,0.7944862155388471,0.392512077294686,0.007144307004637085
CRIME,2,22,221777,RF,Fairlearn,,0.0001,,0.6365914786967418,0.02928743961352659,9.648472960994695
CRIME,2,22,221777,RF,Fairlearn,,0.5,,0.6641604010025063,0.05457427536231885,9.63888267299626
CRIME,2,22,221777,RF,Fairlearn,,1.0,,0.6240601503759399,0.03351449275362317,8.010369558003731
CRIME,2,22,221777,RF,Fairlearn,,2.5,,0.8120300751879699,0.5490640096618358,9.261160660011228
CRIME,2,22,221777,RF,Fairlearn,,5.0,,0.8120300751879699,0.5490640096618358,9.52936509400024
CRIME,2,22,221777,RF,Fairlearn,,10.0,,0.8195488721804511,0.5631793478260869,9.704405940996367
CRIME,2,22,221777,GBM,Unfair,,,,0.8020050125313283,0.6676479468599035,0.0015093749971129
CRIME,2,22,221777,GBM,Our Eps-Fair,0.0,,,0.656641604010025,0.13285024154589375,0.004095965006854385
CRIME,2,22,221777,GBM,Our Eps-Fair,0.1,,,0.681704260651629,0.03434480676328511,0.005000119999749586
CRIME,2,22,221777,GBM,Our Eps-Fair,0.2,,,0.706766917293233,0.06642512077294693,0.006420049990992993
CRIME,2,22,221777,GBM,Our Eps-Fair,0.3,,,0.7468671679197995,0.1965579710144928,0.007452191013726406
CRIME,2,22,221777,GBM,Our Eps-Fair,0.4,,,0.7819548872180451,0.28653381642512077,0.006905300004291348
CRIME,2,22,221777,GBM,Our Eps-Fair,0.5,,,0.8020050125313283,0.4270833333333333,0.004532999999355525
CRIME,2,22,221777,GBM,Fairlearn,,0.0001,,0.6741854636591479,0.0641606280193237,2.3403057780087693
CRIME,2,22,221777,GBM,Fairlearn,,0.5,,0.6917293233082706,0.027702294685990392,2.324176594003802
CRIME,2,22,221777,GBM,Fairlearn,,1.0,,0.6491228070175439,0.02989130434782611,1.9251730940013658
CRIME,2,22,221777,GBM,Fairlearn,,2.5,,0.8195488721804511,0.5527626811594203,2.9098229400115088
CRIME,2,22,221777,GBM,Fairlearn,,5.0,,0.8145363408521303,0.5230223429951691,2.3241570360114565
CRIME,2,22,221777,GBM,Fairlearn,,10.0,,0.8020050125313283,0.48769625603864736,2.4899195589969167
CRIME,2,22,221777,NN,Unfair,,,,0.7994987468671679,0.6427385265700483,
CRIME,2,22,221777,NN,Our Eps-Fair,0.01,,,0.6416040100250626,0.14741847826086962,0.005415966006694362
CRIME,2,22,221777,NN,Our Eps-Fair,0.1,,,0.681704260651629,0.06634963768115942,0.006590851990040392
CRIME,2,22,221777,NN,Our Eps-Fair,0.3,,,0.7268170426065163,0.12364130434782611,0.003922411997336894
CRIME,2,22,221777,NN,Our Eps-Fair,0.5,,,0.7819548872180451,0.3355978260869565,0.009041735000209883
CRIME,2,22,221777,NN,Our Eps-Fair,0.9,,,0.7994987468671679,0.6427385265700483,0.0010154819901799783
CRIME,2,22,221777,NN,Fair-adversarial,,,0.01,0.8120300751879699,0.6896135265700483,1.7538223379960982
CRIME,2,22,221777,NN,Fair-adversarial,,,0.1,0.8220551378446115,0.5598580917874396,1.7637307640106883
CRIME,2,22,221777,NN,Fair-adversarial,,,0.5,0.7994987468671679,0.34873188405797106,1.7271525760006625
CRIME,2,22,221777,NN,Fair-adversarial,,,0.9,0.6290726817042607,0.06672705314009664,1.7660712889919523
CRIME,2,22,221777,NN,Fair-adversarial,,,1.0,0.5764411027568922,0.16779891304347827,1.7438844080024865
CRIME,2,23,231777,reglog,Unfair,,,,0.7994987468671679,0.6592006033182505,0.0001519599900348112
CRIME,2,23,231777,reglog,Our Eps-Fair,0.0,,,0.6441102756892231,0.05565610859728509,0.004165488004218787
CRIME,2,23,231777,reglog,Our Eps-Fair,0.1,,,0.6591478696741855,0.034841628959276116,0.006135631003417075
CRIME,2,23,231777,reglog,Our Eps-Fair,0.2,,,0.6867167919799498,0.11040723981900452,0.009228718001395464
CRIME,2,23,231777,reglog,Our Eps-Fair,0.3,,,0.7343358395989975,0.216289592760181,0.007225427994853817
CRIME,2,23,231777,reglog,Our Eps-Fair,0.4,,,0.7543859649122807,0.31613876319758677,0.0136780189932324
CRIME,2,23,231777,reglog,Our Eps-Fair,0.5,,,0.7744360902255639,0.3963800904977376,0.009369329010951333
CRIME,2,23,231777,reglog,Fairlearn,,0.0001,,0.656641604010025,0.011689291101055876,0.3948830829904182
CRIME,2,23,231777,reglog,Fairlearn,,0.5,,0.6491228070175439,0.027526395173453955,0.4624548779975157
CRIME,2,23,231777,reglog,Fairlearn,,1.0,,0.6641604010025063,0.037556561085972884,0.4321991600008914
CRIME,2,23,231777,reglog,Fairlearn,,2.5,,0.7769423558897243,0.4521116138763197,0.38317225500941277
CRIME,2,23,231777,reglog,Fairlearn,,5.0,,0.8020050125313283,0.5829562594268477,0.5187014160037506
CRIME,2,23,231777,reglog,Fairlearn,,10.0,,0.8045112781954887,0.6489441930618401,0.45108077400072943
CRIME,2,23,231777,RF,Unfair,,,,0.8020050125313283,0.6239819004524887,0.01089642700389959
CRIME,2,23,231777,RF,Our Eps-Fair,0.0,,,0.6441102756892231,0.0645550527903469,0.006418499004212208
CRIME,2,23,231777,RF,Our Eps-Fair,0.1,,,0.6967418546365914,0.051131221719457054,0.009725062001962215
CRIME,2,23,231777,RF,Our Eps-Fair,0.2,,,0.7218045112781954,0.16146304675716444,0.006538816989632323
CRIME,2,23,231777,RF,Our Eps-Fair,0.3,,,0.7443609022556391,0.26666666666666666,0.006876087005366571
CRIME,2,23,231777,RF,Our Eps-Fair,0.4,,,0.7644110275689223,0.3257164404223228,0.008271514001535252
CRIME,2,23,231777,RF,Our Eps-Fair,0.5,,,0.7719298245614035,0.43182503770739067,0.006864097013021819
CRIME,2,23,231777,RF,Fairlearn,,0.0001,,0.6616541353383458,0.01327300150829569,10.06665661399893
CRIME,2,23,231777,RF,Fairlearn,,0.5,,0.6516290726817042,0.03288084464555058,11.004321366999648
CRIME,2,23,231777,RF,Fairlearn,,1.0,,0.6466165413533834,0.03401206636500764,9.779273797001224
CRIME,2,23,231777,RF,Fairlearn,,2.5,,0.7794486215538847,0.5071644042232277,8.450779712002259
CRIME,2,23,231777,RF,Fairlearn,,5.0,,0.7844611528822055,0.5582202111613876,8.398491243002354
CRIME,2,23,231777,RF,Fairlearn,,10.0,,0.7969924812030075,0.5834087481146305,8.575283067009877
CRIME,2,23,231777,GBM,Unfair,,,,0.8070175438596491,0.694419306184012,0.0011967269965680316
CRIME,2,23,231777,GBM,Our Eps-Fair,0.0,,,0.6340852130325815,0.08619909502262446,0.006497159003629349
CRIME,2,23,231777,GBM,Our Eps-Fair,0.1,,,0.6766917293233082,0.029939668174962297,0.0066019399964716285
CRIME,2,23,231777,GBM,Our Eps-Fair,0.2,,,0.7293233082706767,0.18552036199095023,0.004024843001388945
CRIME,2,23,231777,GBM,Our Eps-Fair,0.3,,,0.7694235588972431,0.3156862745098039,0.010185475999605842
CRIME,2,23,231777,GBM,Our Eps-Fair,0.4,,,0.7619047619047619,0.35045248868778284,0.006277925000176765
CRIME,2,23,231777,GBM,Our Eps-Fair,0.5,,,0.7719298245614035,0.4010558069381599,0.005790890005300753
CRIME,2,23,231777,GBM,Fairlearn,,0.0001,,0.6516290726817042,0.03288084464555058,1.552597963003791
CRIME,2,23,231777,GBM,Fairlearn,,0.5,,0.6591478696741855,0.006787330316742168,1.2043652209977154
CRIME,2,23,231777,GBM,Fairlearn,,1.0,,0.6591478696741855,0.027526395173453955,1.562396692999755
CRIME,2,23,231777,GBM,Fairlearn,,2.5,,0.7969924812030075,0.5127450980392156,1.5778348539897706
CRIME,2,23,231777,GBM,Fairlearn,,5.0,,0.7944862155388471,0.5178733031674209,1.2370750529953511
CRIME,2,23,231777,GBM,Fairlearn,,10.0,,0.7744360902255639,0.4469834087481146,1.9084155669988832
CRIME,2,23,231777,NN,Unfair,,,,0.8020050125313283,0.673001508295626,
CRIME,2,23,231777,NN,Our Eps-Fair,0.01,,,0.6491228070175439,0.06749622926093524,0.006102935003582388
CRIME,2,23,231777,NN,Our Eps-Fair,0.1,,,0.6791979949874687,0.04351432880844652,0.007898203999502584
CRIME,2,23,231777,NN,Our Eps-Fair,0.3,,,0.7268170426065163,0.24012066365007545,0.0059299189888406545
CRIME,2,23,231777,NN,Our Eps-Fair,0.5,,,0.7593984962406015,0.4066365007541478,0.00872459399397485
CRIME,2,23,231777,NN,Our Eps-Fair,0.9,,,0.8020050125313283,0.673001508295626,0.0010373660043114796
CRIME,2,23,231777,NN,Fair-adversarial,,,0.01,0.8145363408521303,0.7394419306184012,1.6969383079995168
CRIME,2,23,231777,NN,Fair-adversarial,,,0.1,0.8120300751879699,0.6041478129713425,1.7519429329986451
CRIME,2,23,231777,NN,Fair-adversarial,,,0.5,0.7944862155388471,0.5082956259426847,1.7055396999930963
CRIME,2,23,231777,NN,Fair-adversarial,,,0.9,0.47619047619047616,0.22164404223227754,1.7406634579965612
CRIME,2,23,231777,NN,Fair-adversarial,,,1.0,0.49122807017543857,0.20203619909502268,1.6941674030094873
CRIME,2,24,241777,reglog,Unfair,,,,0.8721804511278195,0.6947572132301196,0.00023287200019694865
CRIME,2,24,241777,reglog,Our Eps-Fair,0.0,,,0.6416040100250626,0.09869809992962703,0.01919779799936805
CRIME,2,24,241777,reglog,Our Eps-Fair,0.1,,,0.6867167919799498,0.021991555242786842,0.02328032899822574
CRIME,2,24,241777,reglog,Our Eps-Fair,0.2,,,0.7468671679197995,0.16273750879662213,0.013706433004699647
CRIME,2,24,241777,reglog,Our Eps-Fair,0.3,,,0.7669172932330827,0.21305418719211827,0.02418445999501273
CRIME,2,24,241777,reglog,Our Eps-Fair,0.4,,,0.8095238095238095,0.31878958479943703,0.00780677399598062
CRIME,2,24,241777,reglog,Our Eps-Fair,0.5,,,0.8370927318295739,0.4445812807881774,0.00756639099563472
CRIME,2,24,241777,reglog,Fairlearn,,0.0001,,0.6917293233082706,0.05225193525686139,0.4055474549968494
CRIME,2,24,241777,reglog,Fairlearn,,0.5,,0.6967418546365914,0.06245601688951441,0.3187102780066198
CRIME,2,24,241777,reglog,Fairlearn,,1.0,,0.6842105263157895,0.027093596059113323,0.35694350600533653
CRIME,2,24,241777,reglog,Fairlearn,,2.5,,0.8571428571428571,0.474841660802252,0.310499732993776
CRIME,2,24,241777,reglog,Fairlearn,,5.0,,0.8596491228070176,0.620161857846587,0.32162602301104926
CRIME,2,24,241777,reglog,Fairlearn,,10.0,,0.8621553884711779,0.6152357494722027,0.3594543859944679
CRIME,2,24,241777,RF,Unfair,,,,0.8696741854636592,0.7000351864883885,0.008873933998984285
CRIME,2,24,241777,RF,Our Eps-Fair,0.0,,,0.656641604010025,0.067558057705841,0.005342695993022062
CRIME,2,24,241777,RF,Our Eps-Fair,0.1,,,0.6967418546365914,0.022519352568613704,0.0064818230021046475
CRIME,2,24,241777,RF,Our Eps-Fair,0.2,,,0.731829573934837,0.11242083040112594,0.006587698997464031
CRIME,2,24,241777,RF,Our Eps-Fair,0.3,,,0.7744360902255639,0.26847290640394095,0.007116306005627848
CRIME,2,24,241777,RF,Our Eps-Fair,0.4,,,0.8170426065162907,0.37385643912737515,0.006490982006653212
CRIME,2,24,241777,RF,Our Eps-Fair,0.5,,,0.8446115288220551,0.4894440534834623,0.006278767003095709
CRIME,2,24,241777,RF,Fairlearn,,0.0001,,0.6942355889724311,0.09764250527797325,9.449078456993448
CRIME,2,24,241777,RF,Fairlearn,,0.5,,0.6766917293233082,0.09324419422941593,9.246390430998872
CRIME,2,24,241777,RF,Fairlearn,,1.0,,0.6265664160401002,0.04415904292751588,9.321813645990915
CRIME,2,24,241777,RF,Fairlearn,,2.5,,0.8395989974937343,0.5603448275862069,10.132971113998792
CRIME,2,24,241777,RF,Fairlearn,,5.0,,0.8421052631578947,0.555066854327938,7.390084867991391
CRIME,2,24,241777,RF,Fairlearn,,10.0,,0.8320802005012531,0.5350105559465166,7.4993798619980225
CRIME,2,24,241777,GBM,Unfair,,,,0.8696741854636592,0.7002111189303307,0.0010833540000021458
CRIME,2,24,241777,GBM,Our Eps-Fair,0.0,,,0.6691729323308271,0.012667135819845243,0.004719257005490363
CRIME,2,24,241777,GBM,Our Eps-Fair,0.1,,,0.6892230576441103,0.07793807178043632,0.004973557995981537
CRIME,2,24,241777,GBM,Our Eps-Fair,0.2,,,0.7293233082706767,0.1583391977480647,0.00810935600020457
CRIME,2,24,241777,GBM,Our Eps-Fair,0.3,,,0.7744360902255639,0.2688247712878255,0.006032449993654154
CRIME,2,24,241777,GBM,Our Eps-Fair,0.4,,,0.8120300751879699,0.37420830401125965,0.007968441001139581
CRIME,2,24,241777,GBM,Our Eps-Fair,0.5,,,0.8395989974937343,0.48926812104152007,0.005975822001346387
CRIME,2,24,241777,GBM,Fairlearn,,0.0001,,0.6766917293233082,0.03219563687543986,1.9352132770000026
CRIME,2,24,241777,GBM,Fairlearn,,0.5,,0.681704260651629,0.03201970443349755,1.8694458060053876
CRIME,2,24,241777,GBM,Fairlearn,,1.0,,0.6441102756892231,0.01794510907811403,2.2828348789917072
CRIME,2,24,241777,GBM,Fairlearn,,2.5,,0.8596491228070176,0.6001055594651654,2.5250409950094763
CRIME,2,24,241777,GBM,Fairlearn,,5.0,,0.8546365914786967,0.5899014778325122,2.2351421430066694
CRIME,2,24,241777,GBM,Fairlearn,,10.0,,0.849624060150376,0.5401125967628431,2.5167383779917145
CRIME,2,24,241777,NN,Unfair,,,,0.87468671679198,0.6794510907811401,
CRIME,2,24,241777,NN,Our Eps-Fair,0.01,,,0.6491228070175439,0.0450387051372273,0.006786996003938839
CRIME,2,24,241777,NN,Our Eps-Fair,0.1,,,0.6942355889724311,0.05594651653764954,0.006355530000291765
CRIME,2,24,241777,NN,Our Eps-Fair,0.3,,,0.7644110275689223,0.2478888106966925,0.005592896995949559
CRIME,2,24,241777,NN,Our Eps-Fair,0.5,,,0.8446115288220551,0.47888810696692474,0.005508189991815016
CRIME,2,24,241777,NN,Our Eps-Fair,0.9,,,0.87468671679198,0.6794510907811401,0.0011566199973458424
CRIME,2,24,241777,NN,Fair-adversarial,,,0.01,0.8796992481203008,0.7192118226600985,2.0897396039945306
CRIME,2,24,241777,NN,Fair-adversarial,,,0.1,0.8796992481203008,0.5893736805066855,1.6763542690023314
CRIME,2,24,241777,NN,Fair-adversarial,,,0.5,0.8220551378446115,0.4451090781140042,1.6597693619987695
CRIME,2,24,241777,NN,Fair-adversarial,,,0.9,0.5238095238095238,0.20918367346938777,1.8609488689980935
CRIME,2,24,241777,NN,Fair-adversarial,,,1.0,0.631578947368421,0.013194933145672078,1.6250148359977175
CRIME,2,25,251777,reglog,Unfair,,,,0.8646616541353384,0.7245815952153591,0.0001593930064700544
CRIME,2,25,251777,reglog,Our Eps-Fair,0.0,,,0.6616541353383458,0.005729506960848396,0.005332586995791644
CRIME,2,25,251777,reglog,Our Eps-Fair,0.1,,,0.7142857142857143,0.13150223651806803,0.004998784002964385
CRIME,2,25,251777,reglog,Our Eps-Fair,0.2,,,0.7343358395989975,0.2019399909534101,0.005377986992243677
CRIME,2,25,251777,reglog,Our Eps-Fair,0.3,,,0.7694235588972431,0.31198170578479173,0.006795506997150369
CRIME,2,25,251777,reglog,Our Eps-Fair,0.4,,,0.7994987468671679,0.4430818716389405,0.006813980988226831
CRIME,2,25,251777,reglog,Our Eps-Fair,0.5,,,0.8170426065162907,0.5385233954867569,0.007746928997221403
CRIME,2,25,251777,reglog,Fairlearn,,0.0001,,0.6842105263157895,0.08124340352817006,0.8171637350023957
CRIME,2,25,251777,reglog,Fairlearn,,0.5,,0.6867167919799498,0.07604161431371564,0.822893219999969
CRIME,2,25,251777,reglog,Fairlearn,,1.0,,0.681704260651629,0.0762929084786651,0.8080651619966375
CRIME,2,25,251777,reglog,Fairlearn,,2.5,,0.8145363408521303,0.5335729004372519,0.7439420680020703
CRIME,2,25,251777,reglog,Fairlearn,,5.0,,0.8471177944862155,0.6290144242850682,0.7414955610001925
CRIME,2,25,251777,reglog,Fairlearn,,10.0,,0.8646616541353384,0.7245815952153591,0.7820260869921185
CRIME,2,25,251777,RF,Unfair,,,,0.8521303258145363,0.6895511886214002,0.005187257993384264
CRIME,2,25,251777,RF,Our Eps-Fair,0.0,,,0.6791979949874687,0.04101120771975675,0.013390359992627054
CRIME,2,25,251777,RF,Our Eps-Fair,0.1,,,0.7092731829573935,0.11107202090767454,0.017947549000382423
CRIME,2,25,251777,RF,Our Eps-Fair,0.2,,,0.7343358395989975,0.2214906769864804,0.014049518998945132
CRIME,2,25,251777,RF,Our Eps-Fair,0.3,,,0.7719298245614035,0.3671910338241946,0.014381515007698908
CRIME,2,25,251777,RF,Our Eps-Fair,0.4,,,0.8045112781954887,0.49271246921646483,0.004911691008601338
CRIME,2,25,251777,RF,Our Eps-Fair,0.5,,,0.8145363408521303,0.5735538020807157,0.004049693001434207
CRIME,2,25,251777,RF,Fairlearn,,0.0001,,0.6215538847117794,0.08795295773232148,2.2584400350024225
CRIME,2,25,251777,RF,Fairlearn,,0.5,,0.631578947368421,0.0884555460622205,2.2911975770111894
CRIME,2,25,251777,RF,Fairlearn,,1.0,,0.6416040100250626,0.11853545760667439,2.2326997140044114
CRIME,2,25,251777,RF,Fairlearn,,2.5,,0.8270676691729323,0.6387897673016032,2.3506094250042224
CRIME,2,25,251777,RF,Fairlearn,,5.0,,0.8370927318295739,0.6087098557571493,2.64892054599477
CRIME,2,25,251777,RF,Fairlearn,,10.0,,0.8245614035087719,0.6437402623511082,2.663697661992046
CRIME,2,25,251777,GBM,Unfair,,,,0.8446115288220551,0.704402673769915,0.0009412130020791665
CRIME,2,25,251777,GBM,Our Eps-Fair,0.0,,,0.6491228070175439,0.02032969794441375,0.0061401040002238005
CRIME,2,25,251777,GBM,Our Eps-Fair,0.1,,,0.7192982456140351,0.1613308538975725,0.0042731380090117455
CRIME,2,25,251777,GBM,Our Eps-Fair,0.2,,,0.7468671679197995,0.2565210835804393,0.007440454006427899
CRIME,2,25,251777,GBM,Our Eps-Fair,0.3,,,0.7719298245614035,0.3366085339498417,0.0051636690041050315
CRIME,2,25,251777,GBM,Our Eps-Fair,0.4,,,0.7969924812030075,0.4372518470121124,0.008264404998044483
CRIME,2,25,251777,GBM,Our Eps-Fair,0.5,,,0.8095238095238095,0.5126400964969594,0.005198369006393477
CRIME,2,25,251777,GBM,Fairlearn,,0.0001,,0.6491228070175439,0.010680002010353351,1.5810351510008331
CRIME,2,25,251777,GBM,Fairlearn,,0.5,,0.6265664160401002,0.044026737699150664,1.6287546230014414
CRIME,2,25,251777,GBM,Fairlearn,,1.0,,0.6491228070175439,0.05267125697341313,1.7275890619930578
CRIME,2,25,251777,GBM,Fairlearn,,2.5,,0.8295739348370927,0.5828265567673518,1.7260372419987107
CRIME,2,25,251777,GBM,Fairlearn,,5.0,,0.8395989974937343,0.6436146152686334,1.4866540569928475
CRIME,2,25,251777,GBM,Fairlearn,,10.0,,0.8270676691729323,0.6485651103181383,1.5488464100053534
CRIME,2,25,251777,NN,Unfair,,,,0.8571428571428571,0.7098557571493189,
CRIME,2,25,251777,NN,Our Eps-Fair,0.01,,,0.6942355889724311,0.08061516811579639,0.017040934006217867
CRIME,2,25,251777,NN,Our Eps-Fair,0.1,,,0.731829573934837,0.1661557018646027,0.013177560002077371
CRIME,2,25,251777,NN,Our Eps-Fair,0.3,,,0.7644110275689223,0.3018294215208323,0.016570655003306456
CRIME,2,25,251777,NN,Our Eps-Fair,0.5,,,0.8045112781954887,0.46288385183696035,0.025442204001592472
CRIME,2,25,251777,NN,Our Eps-Fair,0.9,,,0.8571428571428571,0.7098557571493189,0.0024222110077971593
CRIME,2,25,251777,NN,Fair-adversarial,,,0.01,0.87468671679198,0.755164095089712,1.7514187969936756
CRIME,2,25,251777,NN,Fair-adversarial,,,0.1,0.8446115288220551,0.6438659094335829,1.7234414019912947
CRIME,2,25,251777,NN,Fair-adversarial,,,0.5,0.5538847117794486,0.10923757350354325,1.7193021359998966
CRIME,2,25,251777,NN,Fair-adversarial,,,0.9,0.5488721804511278,0.1192642106850279,1.7414224599924637
CRIME,2,25,251777,NN,Fair-adversarial,,,1.0,0.7218045112781954,0.27283007488566113,1.808631609994336
CRIME,2,26,261777,reglog,Unfair,,,,0.8170426065162907,0.7495100256294287,0.00023183099983725697
CRIME,2,26,261777,reglog,Our Eps-Fair,0.0,,,0.6190476190476191,0.08796924468566264,0.009732997001265176
CRIME,2,26,261777,reglog,Our Eps-Fair,0.1,,,0.6491228070175439,0.012663952962460423,0.01838755300559569
CRIME,2,26,261777,reglog,Our Eps-Fair,0.2,,,0.6917293233082706,0.13802201115633955,0.018921877010143362
CRIME,2,26,261777,reglog,Our Eps-Fair,0.3,,,0.7343358395989975,0.29368309965324896,0.018464859007508494
CRIME,2,26,261777,reglog,Our Eps-Fair,0.4,,,0.7619047619047619,0.41911653851952363,0.016759455989813432
CRIME,2,26,261777,reglog,Our Eps-Fair,0.5,,,0.7794486215538847,0.534298205939997,0.006261987000470981
CRIME,2,26,261777,reglog,Fairlearn,,0.0001,,0.656641604010025,0.0024875621890547706,0.6418535470002098
CRIME,2,26,261777,reglog,Fairlearn,,0.5,,0.6591478696741855,0.032715211819689505,0.7116482740093488
CRIME,2,26,261777,reglog,Fairlearn,,1.0,,0.6290726817042607,0.02774008744158002,0.614772961998824
CRIME,2,26,261777,reglog,Fairlearn,,2.5,,0.7819548872180451,0.56935021860395,0.5244348699925467
CRIME,2,26,261777,reglog,Fairlearn,,5.0,,0.8020050125313283,0.6593547414442937,0.6470721679943381
CRIME,2,26,261777,reglog,Fairlearn,,10.0,,0.8020050125313283,0.6593547414442937,0.5637542049953481
CRIME,2,26,261777,RF,Unfair,,,,0.8020050125313283,0.6790290969395447,0.0037898169975960627
CRIME,2,26,261777,RF,Our Eps-Fair,0.0,,,0.6115288220551378,0.10304537916478218,0.014114079996943474
CRIME,2,26,261777,RF,Our Eps-Fair,0.1,,,0.6842105263157895,0.0728177295341475,0.014045230986084789
CRIME,2,26,261777,RF,Our Eps-Fair,0.2,,,0.7218045112781954,0.18837630031659885,0.018162995998864062
CRIME,2,26,261777,RF,Our Eps-Fair,0.3,,,0.7619047619047619,0.33830845771144286,0.016999004990793765
CRIME,2,26,261777,RF,Our Eps-Fair,0.4,,,0.7769423558897243,0.42846374189657777,0.005162430010386743
CRIME,2,26,261777,RF,Our Eps-Fair,0.5,,,0.7994987468671679,0.5036182722749887,0.004328466005972587
CRIME,2,26,261777,RF,Fairlearn,,0.0001,,0.6641604010025063,0.07206392281019147,2.1891074540035333
CRIME,2,26,261777,RF,Fairlearn,,0.5,,0.6541353383458647,0.03188602442333788,2.1329548259964213
CRIME,2,26,261777,RF,Fairlearn,,1.0,,0.6516290726817042,0.056912407658676334,2.146329950002837
CRIME,2,26,261777,RF,Fairlearn,,2.5,,0.7944862155388471,0.5637720488466758,2.4279180459998315
CRIME,2,26,261777,RF,Fairlearn,,5.0,,0.8020050125313283,0.6086235489220564,1.8550454770011129
CRIME,2,26,261777,RF,Fairlearn,,10.0,,0.8020050125313283,0.6086235489220564,1.9571954099956201
CRIME,2,26,261777,GBM,Unfair,,,,0.7994987468671679,0.7043570028644656,0.0008350659918505698
CRIME,2,26,261777,GBM,Our Eps-Fair,0.0,,,0.6390977443609023,0.037539574853007684,0.006172059001983143
CRIME,2,26,261777,GBM,Our Eps-Fair,0.1,,,0.6691729323308271,0.0727423488617519,0.00650270699406974
CRIME,2,26,261777,GBM,Our Eps-Fair,0.2,,,0.7142857142857143,0.19297452133273024,0.005649672995787114
CRIME,2,26,261777,GBM,Our Eps-Fair,0.3,,,0.7468671679197995,0.3183325795266094,0.005313823989126831
CRIME,2,26,261777,GBM,Our Eps-Fair,0.4,,,0.7744360902255639,0.41353836876224936,0.0079629279935034
CRIME,2,26,261777,GBM,Our Eps-Fair,0.5,,,0.7769423558897243,0.4885421377958692,0.007414245992549695
CRIME,2,26,261777,GBM,Fairlearn,,0.0001,,0.6416040100250626,0.007311925222373006,0.789274208000279
CRIME,2,26,261777,GBM,Fairlearn,,0.5,,0.656641604010025,0.05766621438263231,0.943912654009182
CRIME,2,26,261777,GBM,Fairlearn,,1.0,,0.6165413533834586,0.02781546811397556,0.905264040993643
CRIME,2,26,261777,GBM,Fairlearn,,2.5,,0.7944862155388471,0.5839740690486959,0.7973161830013851
CRIME,2,26,261777,GBM,Fairlearn,,5.0,,0.7944862155388471,0.5839740690486959,0.8503345089993672
CRIME,2,26,261777,GBM,Fairlearn,,10.0,,0.7719298245614035,0.5289461781999095,0.9142742130061379
CRIME,2,26,261777,NN,Unfair,,,,0.8145363408521303,0.7244836423940901,
