Dataset,K,Repetition,Seed,Model,Method,Epsilon,FairlearnTolerance,AdversarialWeight,Accuracy,Unfairness,RuntimeSeconds
DRUG,2,9,90777,NN,Our Eps-Fair,0.5,,,0.8514588859416445,0.35763000852514926,0.002154700000573939
DRUG,2,9,90777,NN,Our Eps-Fair,0.9,,,0.8514588859416445,0.35763000852514926,0.0033242999998037703
DRUG,2,9,90777,NN,Fair-adversarial,,,0.01,0.8620689655172413,0.3876669508383064,3.552046199999495
DRUG,2,9,90777,NN,Fair-adversarial,,,0.1,0.8488063660477454,0.31099744245524297,3.669759200000044
DRUG,2,9,90777,NN,Fair-adversarial,,,0.5,0.8275862068965517,0.1942028985507246,3.424016599999959
DRUG,2,9,90777,NN,Fair-adversarial,,,0.9,0.8196286472148541,0.1507246376811594,3.4787302000004274
DRUG,2,9,90777,NN,Fair-adversarial,,,1.0,0.7984084880636605,0.1805626598465473,3.380319499999132
DRUG,2,10,100777,reglog,Unfair,,,,0.8143236074270557,0.31130415034349634,0.0002739000001383829
DRUG,2,10,100777,reglog,Our Eps-Fair,0.0,,,0.7612732095490716,0.029835916652472594,0.014610700000048382
DRUG,2,10,100777,reglog,Our Eps-Fair,0.1,,,0.7824933687002652,0.14182705955828084,0.017461899999943853
DRUG,2,10,100777,reglog,Our Eps-Fair,0.2,,,0.8116710875331565,0.2469766649633794,0.02958390000003419
DRUG,2,10,100777,reglog,Our Eps-Fair,0.3,,,0.8169761273209549,0.29376029069437354,0.0398894999998447
DRUG,2,10,100777,reglog,Our Eps-Fair,0.4,,,0.8143236074270557,0.31130415034349634,0.004159200000685814
DRUG,2,10,100777,reglog,Our Eps-Fair,0.5,,,0.8143236074270557,0.31130415034349634,0.0036871999991490156
DRUG,2,10,100777,reglog,Fairlearn,,0.0001,,0.7506631299734748,0.03636518480667694,0.8937048000007053
DRUG,2,10,100777,reglog,Fairlearn,,0.5,,0.753315649867374,0.01882132515755408,0.7482205999995131
DRUG,2,10,100777,reglog,Fairlearn,,1.0,,0.7453580901856764,0.03735876909101232,0.788895999999113
DRUG,2,10,100777,reglog,Fairlearn,,2.5,,0.7612732095490716,0.029835916652472594,0.7464717000002565
DRUG,2,10,100777,reglog,Fairlearn,,5.0,,0.8116710875331565,0.21188894566513378,0.7984304999999949
DRUG,2,10,100777,reglog,Fairlearn,,10.0,,0.8169761273209549,0.282064384261625,1.2672026999998707
DRUG,2,10,100777,RF,Unfair,,,,0.8090185676392573,0.2488502810424119,0.018081899999742745
DRUG,2,10,100777,RF,Our Eps-Fair,0.0,,,0.7506631299734748,0.004258218361437582,0.02724130000024161
DRUG,2,10,100777,RF,Our Eps-Fair,0.1,,,0.8037135278514589,0.14756146028501682,0.023261199999979
DRUG,2,10,100777,RF,Our Eps-Fair,0.2,,,0.8090185676392573,0.23715437460966338,0.030945100000280945
DRUG,2,10,100777,RF,Our Eps-Fair,0.3,,,0.8090185676392573,0.2488502810424119,0.0038011000006008544
DRUG,2,10,100777,RF,Our Eps-Fair,0.4,,,0.8090185676392573,0.2488502810424119,0.0029823999993823236
DRUG,2,10,100777,RF,Our Eps-Fair,0.5,,,0.8090185676392573,0.2488502810424119,0.0026811999996425584
DRUG,2,10,100777,RF,Fairlearn,,0.0001,,0.7374005305039788,0.008317719866008044,6.251027400000567
DRUG,2,10,100777,RF,Fairlearn,,0.5,,0.7374005305039788,0.0023846022824051127,6.45222079999985
DRUG,2,10,100777,RF,Fairlearn,,1.0,,0.7427055702917772,0.02001362629875658,5.367921899999601
DRUG,2,10,100777,RF,Fairlearn,,2.5,,0.7798408488063661,0.13299835348890032,7.892828400000326
DRUG,2,10,100777,RF,Fairlearn,,5.0,,0.8010610079575596,0.19820587066371437,5.357180099999823
DRUG,2,10,100777,RF,Fairlearn,,10.0,,0.7984084880636605,0.22645205246125027,12.456371600000239
DRUG,2,10,100777,GBM,Unfair,,,,0.8063660477453581,0.25370464997445075,0.002266299999973853
DRUG,2,10,100777,GBM,Our Eps-Fair,0.0,,,0.76657824933687,0.07463237381479587,0.02138420000028418
DRUG,2,10,100777,GBM,Our Eps-Fair,0.1,,,0.7931034482758621,0.16223811957077167,0.023633600000721344
DRUG,2,10,100777,GBM,Our Eps-Fair,0.2,,,0.8010610079575596,0.24300232782603765,0.024472200000673183
DRUG,2,10,100777,GBM,Our Eps-Fair,0.3,,,0.8063660477453581,0.25370464997445075,0.003296099999715807
DRUG,2,10,100777,GBM,Our Eps-Fair,0.4,,,0.8063660477453581,0.25370464997445075,0.0034009000000878586
DRUG,2,10,100777,GBM,Our Eps-Fair,0.5,,,0.8063660477453581,0.25370464997445075,0.0035342000001037377
DRUG,2,10,100777,GBM,Fairlearn,,0.0001,,0.7427055702917772,0.02796230057344007,1.1134793999999602
DRUG,2,10,100777,GBM,Fairlearn,,0.5,,0.7480106100795756,0.015272809856356095,1.2308987999995225
DRUG,2,10,100777,GBM,Fairlearn,,1.0,,0.753315649867374,0.015272809856356095,1.1870060000001104
DRUG,2,10,100777,GBM,Fairlearn,,2.5,,0.7745358090185677,0.11358087776074488,1.1219376999997621
DRUG,2,10,100777,GBM,Fairlearn,,5.0,,0.7984084880636605,0.21773689888150805,1.2501712000002954
DRUG,2,10,100777,GBM,Fairlearn,,10.0,,0.8090185676392573,0.2060409924487595,2.279882400000133
DRUG,2,10,100777,NN,Unfair,,,,0.8090185676392573,0.2752228467609153,
DRUG,2,10,100777,NN,Our Eps-Fair,0.01,,,0.753315649867374,0.011099755862147287,0.0264179999994667
DRUG,2,10,100777,NN,Our Eps-Fair,0.1,,,0.7771883289124668,0.09504343382728664,0.014996299999438634
DRUG,2,10,100777,NN,Our Eps-Fair,0.3,,,0.8063660477453581,0.269374893544541,0.025990099999944505
DRUG,2,10,100777,NN,Our Eps-Fair,0.5,,,0.8090185676392573,0.2752228467609153,0.002335500000299362
DRUG,2,10,100777,NN,Our Eps-Fair,0.9,,,0.8090185676392573,0.2752228467609153,0.0023897999999462627
DRUG,2,10,100777,NN,Fair-adversarial,,,0.01,0.8169761273209549,0.3161585192755352,3.251734999999826
DRUG,2,10,100777,NN,Fair-adversarial,,,0.1,0.8037135278514589,0.1953386703003464,3.3285062999993897
DRUG,2,10,100777,NN,Fair-adversarial,,,0.5,0.8063660477453581,0.21387611423380465,3.304908500000238
DRUG,2,10,100777,NN,Fair-adversarial,,,0.9,0.7904509283819628,0.11755521489808668,3.700463999999556
DRUG,2,10,100777,NN,Fair-adversarial,,,1.0,0.8116710875331565,0.2362743428149663,3.343539700000292
DRUG,2,11,110777,reglog,Unfair,,,,0.8275862068965517,0.33083517856129,0.00034270000014657853
DRUG,2,11,110777,reglog,Our Eps-Fair,0.0,,,0.7984084880636605,0.0007097030602395971,0.019551700000192795
DRUG,2,11,110777,reglog,Our Eps-Fair,0.1,,,0.8169761273209549,0.08544824845284732,0.023267999999916356
DRUG,2,11,110777,reglog,Our Eps-Fair,0.2,,,0.8196286472148541,0.2022937602906944,0.027482299999974202
DRUG,2,11,110777,reglog,Our Eps-Fair,0.3,,,0.8328912466843501,0.2977346278317153,0.017450800000005984
DRUG,2,11,110777,reglog,Our Eps-Fair,0.4,,,0.8275862068965517,0.33083517856129,0.0024543999998059007
DRUG,2,11,110777,reglog,Our Eps-Fair,0.5,,,0.8275862068965517,0.33083517856129,0.002734299999247014
DRUG,2,11,110777,reglog,Fairlearn,,0.0001,,0.8063660477453581,0.013853403735876957,0.6698880000003555
DRUG,2,11,110777,reglog,Fairlearn,,0.5,,0.8063660477453581,0.0031510815874638554,0.6402005999998437
DRUG,2,11,110777,reglog,Fairlearn,,1.0,,0.7957559681697612,0.02654289445296093,0.6577747999999701
DRUG,2,11,110777,reglog,Fairlearn,,2.5,,0.8010610079575596,0.004570487707942994,0.5571767999999793
DRUG,2,11,110777,reglog,Fairlearn,,5.0,,0.8328912466843501,0.2305399420882303,0.6433148999994955
DRUG,2,11,110777,reglog,Fairlearn,,10.0,,0.8328912466843501,0.2977346278317153,1.105990400000337
DRUG,2,11,110777,RF,Unfair,,,,0.8408488063660478,0.2675012774655085,0.023093499999959022
DRUG,2,11,110777,RF,Our Eps-Fair,0.0,,,0.8037135278514589,0.0007097030602395971,0.02827030000025843
DRUG,2,11,110777,RF,Our Eps-Fair,0.1,,,0.8196286472148541,0.09129620166922164,0.015372699999716133
DRUG,2,11,110777,RF,Our Eps-Fair,0.2,,,0.8381962864721485,0.17206040992448762,0.019108399999822723
DRUG,2,11,110777,RF,Our Eps-Fair,0.3,,,0.843501326259947,0.2499574178163857,0.017732999999680032
DRUG,2,11,110777,RF,Our Eps-Fair,0.4,,,0.8408488063660478,0.2675012774655085,0.0023203999999168445
DRUG,2,11,110777,RF,Our Eps-Fair,0.5,,,0.8408488063660478,0.2675012774655085,0.0022355000000970904
DRUG,2,11,110777,RF,Fairlearn,,0.0001,,0.7984084880636605,0.036791006642820645,12.38502999999946
DRUG,2,11,110777,RF,Fairlearn,,0.5,,0.8143236074270557,0.045506160222562875,13.499579000000267
DRUG,2,11,110777,RF,Fairlearn,,1.0,,0.7957559681697612,0.006131834440470163,11.886561899999833
DRUG,2,11,110777,RF,Fairlearn,,2.5,,0.830238726790451,0.17691477885652646,13.789298700000472
DRUG,2,11,110777,RF,Fairlearn,,5.0,,0.843501326259947,0.20615454493839774,11.139926599999853
DRUG,2,11,110777,RF,Fairlearn,,10.0,,0.8488063660477454,0.23826151138363716,16.795645399999557
DRUG,2,11,110777,GBM,Unfair,,,,0.830238726790451,0.27048203031851475,0.0025879000004351838
DRUG,2,11,110777,GBM,Our Eps-Fair,0.0,,,0.7851458885941645,0.001816839834213324,0.03689100000065082
DRUG,2,11,110777,GBM,Our Eps-Fair,0.1,,,0.8196286472148541,0.10299210810197018,0.0321830000002592
DRUG,2,11,110777,GBM,Our Eps-Fair,0.2,,,0.8328912466843501,0.1526429341963323,0.0250436999995145
DRUG,2,11,110777,GBM,Our Eps-Fair,0.3,,,0.8275862068965517,0.26463407710214043,0.0190216999999393
DRUG,2,11,110777,GBM,Our Eps-Fair,0.4,,,0.830238726790451,0.27048203031851475,0.0027619000002232497
DRUG,2,11,110777,GBM,Our Eps-Fair,0.5,,,0.830238726790451,0.27048203031851475,0.0036312000001998967
DRUG,2,11,110777,GBM,Fairlearn,,0.0001,,0.8196286472148541,0.04649974450689831,0.8648163999996541
DRUG,2,11,110777,GBM,Fairlearn,,0.5,,0.8037135278514589,0.01439277806165895,0.8482275999995181
DRUG,2,11,110777,GBM,Fairlearn,,1.0,,0.7904509283819628,0.017259978425026967,0.7595058999995672
DRUG,2,11,110777,GBM,Fairlearn,,2.5,,0.8222811671087533,0.11755521489808668,0.7932590000000346
DRUG,2,11,110777,GBM,Fairlearn,,5.0,,0.830238726790451,0.27048203031851475,0.7441039999994246
DRUG,2,11,110777,GBM,Fairlearn,,10.0,,0.830238726790451,0.27048203031851475,1.4176291000003403
DRUG,2,11,110777,NN,Unfair,,,,0.8328912466843501,0.3161585192755352,
DRUG,2,11,110777,NN,Our Eps-Fair,0.01,,,0.8063660477453581,0.02796230057344007,0.024871700000403507
DRUG,2,11,110777,NN,Our Eps-Fair,0.1,,,0.8249336870026526,0.07761312666780218,0.027224999999816646
