Dataset,K,Repetition,Seed,Model,TunedParameters,DataBudgetProtocol,Method,Epsilon,Alpha,Accuracy,Unfairness,OptimizerSuccess,OptimizerStatus,OptimizerMessage,OptimizerIterations,PostprocessRuntimeSeconds,Convergence,SolverResidual,ProjectionRho,ProjectionMaxIterRequested,ProjectionDivergence,ProjectionMethod,TransportCalibrationDPGap,TransportObjective,TransportMIPSolver,TransportQPSolver
CRIME,5,26,261777,GBM,"{'reg_lambda': 50, 'reg_alpha': 2, 'num_leaves': np.int64(6), 'n_estimators': np.int64(164), 'min_child_samples': np.int64(75), 'max_depth': np.int64(4)}",paper,FairProjection,,0.75,0.48621553884711777,0.4601236243027288,True,completed_without_exception,convergence_not_observable,,3.236706014009542,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,26,261777,GBM,"{'reg_lambda': 50, 'reg_alpha': 2, 'num_leaves': np.int64(6), 'n_estimators': np.int64(164), 'min_child_samples': np.int64(75), 'max_depth': np.int64(4)}",paper,Fair-transport,,0.0,0.42857142857142855,0.26918438112467963,True,completed_without_exception,optimal,,0.09079105599084869,optimal,,,,,,3.328889691678327e-08,0.5527602875957368,CLARABEL,OSQP
CRIME,5,26,261777,GBM,"{'reg_lambda': 50, 'reg_alpha': 2, 'num_leaves': np.int64(6), 'n_estimators': np.int64(164), 'min_child_samples': np.int64(75), 'max_depth': np.int64(4)}",paper,Fair-transport,,0.1,0.41353383458646614,0.2072214684154983,True,completed_without_exception,optimal,,0.08788240399735514,optimal,,,,,,0.10000000077823801,0.5142295086308143,CLARABEL,OSQP
CRIME,5,26,261777,GBM,"{'reg_lambda': 50, 'reg_alpha': 2, 'num_leaves': np.int64(6), 'n_estimators': np.int64(164), 'min_child_samples': np.int64(75), 'max_depth': np.int64(4)}",paper,Fair-transport,,0.2,0.42857142857142855,0.2672998643147897,True,completed_without_exception,optimal,,0.09011304700106848,optimal,,,,,,0.200000001622837,0.48128138796661235,CLARABEL,OSQP
CRIME,5,26,261777,GBM,"{'reg_lambda': 50, 'reg_alpha': 2, 'num_leaves': np.int64(6), 'n_estimators': np.int64(164), 'min_child_samples': np.int64(75), 'max_depth': np.int64(4)}",paper,Fair-transport,,0.3,0.44110275689223055,0.3619026081712649,True,completed_without_exception,optimal,,0.08509112300816923,optimal,,,,,,0.3000000087028337,0.45688448065351905,CLARABEL,OSQP
CRIME,5,26,261777,GBM,"{'reg_lambda': 50, 'reg_alpha': 2, 'num_leaves': np.int64(6), 'n_estimators': np.int64(164), 'min_child_samples': np.int64(75), 'max_depth': np.int64(4)}",paper,Fair-transport,,0.4,0.47619047619047616,0.40479421076436,True,completed_without_exception,optimal,,0.061743808022583835,optimal,,,,,,0.4000000004682409,0.4432311984889586,CLARABEL,OSQP
CRIME,5,27,271777,reglog,{},paper,Unfair,,,0.5087719298245614,0.43342391304347827,True,not_applicable,not applicable,0.0,0.0,not_applicable,,,,,,,,,
CRIME,5,27,271777,reglog,{},paper,Our Eps-Fair,0.0,,0.38345864661654133,0.05751811594202899,True,0,Optimization terminated successfully,27.0,0.041698133005411364,completed_without_exception,,,,,,,,,
CRIME,5,27,271777,reglog,{},paper,Our Eps-Fair,0.1,,0.40852130325814534,0.11843297101449275,True,0,Optimization terminated successfully,19.0,0.028156901011243463,completed_without_exception,,,,,,,,,
CRIME,5,27,271777,reglog,{},paper,Our Eps-Fair,0.2,,0.45614035087719296,0.25120772946859904,True,0,Optimization terminated successfully,21.0,0.030533470009686425,completed_without_exception,,,,,,,,,
CRIME,5,27,271777,reglog,{},paper,Our Eps-Fair,0.3,,0.48120300751879697,0.3382397342995169,True,0,Optimization terminated successfully,25.0,0.03598691998922732,completed_without_exception,,,,,,,,,
CRIME,5,27,271777,reglog,{},paper,Our Eps-Fair,0.4,,0.5012531328320802,0.35643115942028986,True,0,Optimization terminated successfully,10.0,0.014831252003205009,completed_without_exception,,,,,,,,,
CRIME,5,27,271777,reglog,{},paper,Our Eps-Fair,0.5,,0.5087719298245614,0.43342391304347827,True,0,Optimization terminated successfully,1.0,0.0015541559987468645,completed_without_exception,,,,,,,,,
CRIME,5,27,271777,reglog,{},paper,FairProjection,,0.0,0.47117794486215536,0.24705615942028988,True,completed_without_exception,convergence_not_observable,,2.956069324995042,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,27,271777,reglog,{},paper,FairProjection,,0.1,0.48370927318295737,0.24637681159420288,True,completed_without_exception,convergence_not_observable,,2.9642317749967333,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,27,271777,reglog,{},paper,FairProjection,,0.2,0.48370927318295737,0.2971014492753623,True,completed_without_exception,convergence_not_observable,,3.1987741039920365,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,27,271777,reglog,{},paper,FairProjection,,0.5,0.48872180451127817,0.4038345410628019,True,completed_without_exception,convergence_not_observable,,3.07306428400625,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,27,271777,reglog,{},paper,FairProjection,,0.75,0.5012531328320802,0.408137077294686,True,completed_without_exception,convergence_not_observable,,2.9583175720035797,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,27,271777,reglog,{},paper,Fair-transport,,0.0,0.41604010025062654,0.15994867149758454,True,completed_without_exception,optimal,,0.08555962999525946,optimal,,,,,,1.748630318321176e-08,0.6264258046754054,CLARABEL,OSQP
CRIME,5,27,271777,reglog,{},paper,Fair-transport,,0.1,0.42606516290726815,0.19972826086956522,True,completed_without_exception,optimal,,0.08676498199929483,optimal,,,,,,0.10000001757099494,0.5883640927727516,CLARABEL,OSQP
CRIME,5,27,271777,reglog,{},paper,Fair-transport,,0.2,0.45363408521303256,0.2608695652173913,True,completed_without_exception,optimal,,0.08366283499344718,optimal,,,,,,0.20000000059815443,0.5542674614741434,CLARABEL,OSQP
CRIME,5,27,271777,reglog,{},paper,Fair-transport,,0.3,0.47869674185463656,0.3382397342995169,True,completed_without_exception,optimal,,0.08876389999932144,optimal,,,,,,0.30000000814576055,0.5271602918721874,CLARABEL,OSQP
CRIME,5,27,271777,reglog,{},paper,Fair-transport,,0.4,0.49122807017543857,0.40911835748792275,True,completed_without_exception,optimal,,0.08226309201563708,optimal,,,,,,0.4000000028655134,0.5165995795574545,CLARABEL,OSQP
CRIME,5,27,271777,RF,"{'n_estimators': np.int64(143), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(8), 'max_depth': np.int64(14)}",paper,Unfair,,,0.5263157894736842,0.4282155797101449,True,not_applicable,not applicable,0.0,0.0,not_applicable,,,,,,,,,
CRIME,5,27,271777,RF,"{'n_estimators': np.int64(143), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(8), 'max_depth': np.int64(14)}",paper,Our Eps-Fair,0.0,,0.41854636591478694,0.03698671497584541,True,0,Optimization terminated successfully,22.0,0.02968430500186514,completed_without_exception,,,,,,,,,
CRIME,5,27,271777,RF,"{'n_estimators': np.int64(143), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(8), 'max_depth': np.int64(14)}",paper,Our Eps-Fair,0.1,,0.45614035087719296,0.14002113526570048,True,0,Optimization terminated successfully,26.0,0.036110515997279435,completed_without_exception,,,,,,,,,
CRIME,5,27,271777,RF,"{'n_estimators': np.int64(143), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(8), 'max_depth': np.int64(14)}",paper,Our Eps-Fair,0.2,,0.47117794486215536,0.22818538647342995,True,0,Optimization terminated successfully,24.0,0.03274214999692049,completed_without_exception,,,,,,,,,
CRIME,5,27,271777,RF,"{'n_estimators': np.int64(143), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(8), 'max_depth': np.int64(14)}",paper,Our Eps-Fair,0.3,,0.49874686716791977,0.2795138888888889,True,0,Optimization terminated successfully,23.0,0.03014542200253345,completed_without_exception,,,,,,,,,
CRIME,5,27,271777,RF,"{'n_estimators': np.int64(143), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(8), 'max_depth': np.int64(14)}",paper,Our Eps-Fair,0.4,,0.5162907268170426,0.37666062801932376,True,0,Optimization terminated successfully,6.0,0.00827551301335916,completed_without_exception,,,,,,,,,
CRIME,5,27,271777,RF,"{'n_estimators': np.int64(143), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(8), 'max_depth': np.int64(14)}",paper,Our Eps-Fair,0.5,,0.5263157894736842,0.4282155797101449,True,0,Optimization terminated successfully,9.0,0.012030333004076965,completed_without_exception,,,,,,,,,
CRIME,5,27,271777,RF,"{'n_estimators': np.int64(143), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(8), 'max_depth': np.int64(14)}",paper,FairProjection,,0.0,0.48621553884711777,0.2924969806763285,True,completed_without_exception,convergence_not_observable,,3.0235677199962083,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,27,271777,RF,"{'n_estimators': np.int64(143), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(8), 'max_depth': np.int64(14)}",paper,FairProjection,,0.1,0.49122807017543857,0.2876660628019324,True,completed_without_exception,convergence_not_observable,,3.1167071310046595,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,27,271777,RF,"{'n_estimators': np.int64(143), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(8), 'max_depth': np.int64(14)}",paper,FairProjection,,0.2,0.5037593984962406,0.2876660628019324,True,completed_without_exception,convergence_not_observable,,3.2190394069912145,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,27,271777,RF,"{'n_estimators': np.int64(143), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(8), 'max_depth': np.int64(14)}",paper,FairProjection,,0.5,0.5162907268170426,0.40119263285024154,True,completed_without_exception,convergence_not_observable,,3.025447745996644,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,27,271777,RF,"{'n_estimators': np.int64(143), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(8), 'max_depth': np.int64(14)}",paper,FairProjection,,0.75,0.5263157894736842,0.4282155797101449,True,completed_without_exception,convergence_not_observable,,2.97956956399139,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,27,271777,RF,"{'n_estimators': np.int64(143), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(8), 'max_depth': np.int64(14)}",paper,Fair-transport,,0.0,0.41102756892230574,0.028155193236714948,True,completed_without_exception,optimal,,0.08431542498874478,optimal,,,,,,4.006965093061865e-09,0.6273954560920871,CLARABEL,OSQP
CRIME,5,27,271777,RF,"{'n_estimators': np.int64(143), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(8), 'max_depth': np.int64(14)}",paper,Fair-transport,,0.1,0.44862155388471175,0.10839371980676328,True,completed_without_exception,optimal,,0.09967783800675534,optimal,,,,,,0.100000002218227,0.5924176752932298,CLARABEL,OSQP
CRIME,5,27,271777,RF,"{'n_estimators': np.int64(143), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(8), 'max_depth': np.int64(14)}",paper,Fair-transport,,0.2,0.48621553884711777,0.2571708937198067,True,completed_without_exception,optimal,,0.09103852599218953,optimal,,,,,,0.20000001448358481,0.5609920788498575,CLARABEL,OSQP
CRIME,5,27,271777,RF,"{'n_estimators': np.int64(143), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(8), 'max_depth': np.int64(14)}",paper,Fair-transport,,0.3,0.506265664160401,0.27483393719806765,True,completed_without_exception,optimal,,0.08744735700020101,optimal,,,,,,0.3000000048111278,0.5386545593745589,CLARABEL,OSQP
CRIME,5,27,271777,RF,"{'n_estimators': np.int64(143), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(8), 'max_depth': np.int64(14)}",paper,Fair-transport,,0.4,0.518796992481203,0.40081521739130443,True,completed_without_exception,optimal,,0.23086444300133735,optimal,,,,,,0.4000000019111748,0.5311120949360651,CLARABEL,OSQP
CRIME,5,27,271777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 20, 'num_leaves': np.int64(32), 'n_estimators': np.int64(63), 'min_child_samples': np.int64(39), 'max_depth': np.int64(8)}",paper,Unfair,,,0.5213032581453634,0.4233846618357488,True,not_applicable,not applicable,0.0,0.0,not_applicable,,,,,,,,,
CRIME,5,27,271777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 20, 'num_leaves': np.int64(32), 'n_estimators': np.int64(63), 'min_child_samples': np.int64(39), 'max_depth': np.int64(8)}",paper,Our Eps-Fair,0.0,,0.44360902255639095,0.06838768115942029,True,0,Optimization terminated successfully,23.0,0.031423675987753086,completed_without_exception,,,,,,,,,
CRIME,5,27,271777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 20, 'num_leaves': np.int64(32), 'n_estimators': np.int64(63), 'min_child_samples': np.int64(39), 'max_depth': np.int64(8)}",paper,Our Eps-Fair,0.1,,0.46616541353383456,0.1244716183574879,True,0,Optimization terminated successfully,19.0,0.02696587098762393,completed_without_exception,,,,,,,,,
CRIME,5,27,271777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 20, 'num_leaves': np.int64(32), 'n_estimators': np.int64(63), 'min_child_samples': np.int64(39), 'max_depth': np.int64(8)}",paper,Our Eps-Fair,0.2,,0.5012531328320802,0.21520229468599036,True,0,Optimization terminated successfully,27.0,0.03960414700850379,completed_without_exception,,,,,,,,,
CRIME,5,27,271777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 20, 'num_leaves': np.int64(32), 'n_estimators': np.int64(63), 'min_child_samples': np.int64(39), 'max_depth': np.int64(8)}",paper,Our Eps-Fair,0.3,,0.5037593984962406,0.2930253623188406,True,0,Optimization terminated successfully,17.0,0.023962364997714758,completed_without_exception,,,,,,,,,
CRIME,5,27,271777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 20, 'num_leaves': np.int64(32), 'n_estimators': np.int64(63), 'min_child_samples': np.int64(39), 'max_depth': np.int64(8)}",paper,Our Eps-Fair,0.4,,0.5238095238095238,0.3519776570048309,True,0,Optimization terminated successfully,11.0,0.014918469008989632,completed_without_exception,,,,,,,,,
CRIME,5,27,271777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 20, 'num_leaves': np.int64(32), 'n_estimators': np.int64(63), 'min_child_samples': np.int64(39), 'max_depth': np.int64(8)}",paper,Our Eps-Fair,0.5,,0.518796992481203,0.39288949275362317,True,0,Optimization terminated successfully,6.0,0.009168478005449288,completed_without_exception,,,,,,,,,
CRIME,5,27,271777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 20, 'num_leaves': np.int64(32), 'n_estimators': np.int64(63), 'min_child_samples': np.int64(39), 'max_depth': np.int64(8)}",paper,FairProjection,,0.0,0.49874686716791977,0.3728109903381642,True,completed_without_exception,convergence_not_observable,,3.012687576992903,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,27,271777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 20, 'num_leaves': np.int64(32), 'n_estimators': np.int64(63), 'min_child_samples': np.int64(39), 'max_depth': np.int64(8)}",paper,FairProjection,,0.1,0.506265664160401,0.3728109903381642,True,completed_without_exception,convergence_not_observable,,3.0398146100051235,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,27,271777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 20, 'num_leaves': np.int64(32), 'n_estimators': np.int64(63), 'min_child_samples': np.int64(39), 'max_depth': np.int64(8)}",paper,FairProjection,,0.2,0.5087719298245614,0.3728109903381642,True,completed_without_exception,convergence_not_observable,,2.9172803959954763,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,27,271777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 20, 'num_leaves': np.int64(32), 'n_estimators': np.int64(63), 'min_child_samples': np.int64(39), 'max_depth': np.int64(8)}",paper,FairProjection,,0.5,0.5087719298245614,0.3832276570048309,True,completed_without_exception,convergence_not_observable,,2.9511224720044993,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,27,271777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 20, 'num_leaves': np.int64(32), 'n_estimators': np.int64(63), 'min_child_samples': np.int64(39), 'max_depth': np.int64(8)}",paper,FairProjection,,0.75,0.5213032581453634,0.4233846618357488,True,completed_without_exception,convergence_not_observable,,3.0720615449972684,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,27,271777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 20, 'num_leaves': np.int64(32), 'n_estimators': np.int64(63), 'min_child_samples': np.int64(39), 'max_depth': np.int64(8)}",paper,Fair-transport,,0.0,0.45864661654135336,0.1118659420289855,True,completed_without_exception,optimal,,0.08705153899791185,optimal,,,,,,7.163161147571984e-09,0.6218040455014836,CLARABEL,OSQP
CRIME,5,27,271777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 20, 'num_leaves': np.int64(32), 'n_estimators': np.int64(63), 'min_child_samples': np.int64(39), 'max_depth': np.int64(8)}",paper,Fair-transport,,0.1,0.49122807017543857,0.28653381642512077,True,completed_without_exception,optimal,,0.08503971000027377,optimal,,,,,,0.10000001450940996,0.5895572190263516,CLARABEL,OSQP
CRIME,5,27,271777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 20, 'num_leaves': np.int64(32), 'n_estimators': np.int64(63), 'min_child_samples': np.int64(39), 'max_depth': np.int64(8)}",paper,Fair-transport,,0.2,0.49122807017543857,0.25792572463768115,True,completed_without_exception,optimal,,0.08463349899102468,optimal,,,,,,0.20000000614955085,0.5609683031662652,CLARABEL,OSQP
CRIME,5,27,271777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 20, 'num_leaves': np.int64(32), 'n_estimators': np.int64(63), 'min_child_samples': np.int64(39), 'max_depth': np.int64(8)}",paper,Fair-transport,,0.3,0.5037593984962406,0.29242149758454106,True,completed_without_exception,optimal,,0.08376598299946636,optimal,,,,,,0.3000000009946255,0.5404545235190367,CLARABEL,OSQP
CRIME,5,27,271777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 20, 'num_leaves': np.int64(32), 'n_estimators': np.int64(63), 'min_child_samples': np.int64(39), 'max_depth': np.int64(8)}",paper,Fair-transport,,0.4,0.5112781954887218,0.3363526570048309,True,completed_without_exception,optimal,,0.08296413900097832,optimal,,,,,,0.40000000291440063,0.531855867114882,CLARABEL,OSQP
CRIME,5,28,281777,reglog,{},paper,Unfair,,,0.46867167919799496,0.42254901960784313,True,not_applicable,not applicable,0.0,0.0,not_applicable,,,,,,,,,
CRIME,5,28,281777,reglog,{},paper,Our Eps-Fair,0.0,,0.3458646616541353,0.10852187028657614,True,0,Optimization terminated successfully,19.0,0.027084369998192415,completed_without_exception,,,,,,,,,
CRIME,5,28,281777,reglog,{},paper,Our Eps-Fair,0.1,,0.41854636591478694,0.16530920060331822,True,0,Optimization terminated successfully,28.0,0.041437758001848124,completed_without_exception,,,,,,,,,
CRIME,5,28,281777,reglog,{},paper,Our Eps-Fair,0.2,,0.46115288220551376,0.2502262443438914,True,0,Optimization terminated successfully,25.0,0.03558993099431973,completed_without_exception,,,,,,,,,
CRIME,5,28,281777,reglog,{},paper,Our Eps-Fair,0.3,,0.5012531328320802,0.3717194570135747,True,0,Optimization terminated successfully,31.0,0.04607185498753097,completed_without_exception,,,,,,,,,
CRIME,5,28,281777,reglog,{},paper,Our Eps-Fair,0.4,,0.47619047619047616,0.42254901960784313,True,0,Optimization terminated successfully,9.0,0.012819437994039617,completed_without_exception,,,,,,,,,
CRIME,5,28,281777,reglog,{},paper,Our Eps-Fair,0.5,,0.46867167919799496,0.42254901960784313,True,0,Optimization terminated successfully,1.0,0.001527915010228753,completed_without_exception,,,,,,,,,
CRIME,5,28,281777,reglog,{},paper,FairProjection,,0.0,0.45614035087719296,0.36146304675716445,True,completed_without_exception,convergence_not_observable,,2.8692918679880677,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,28,281777,reglog,{},paper,FairProjection,,0.1,0.46115288220551376,0.3565610859728507,True,completed_without_exception,convergence_not_observable,,3.0918613619869575,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,28,281777,reglog,{},paper,FairProjection,,0.2,0.46115288220551376,0.3616892911010558,True,completed_without_exception,convergence_not_observable,,2.960678414994618,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,28,281777,reglog,{},paper,FairProjection,,0.5,0.46867167919799496,0.38710407239819,True,completed_without_exception,convergence_not_observable,,2.801497242995538,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,28,281777,reglog,{},paper,FairProjection,,0.75,0.47117794486215536,0.4176470588235294,True,completed_without_exception,convergence_not_observable,,2.7413948549947236,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,28,281777,reglog,{},paper,Fair-transport,,0.0,0.3483709273182957,0.11719457013574663,True,completed_without_exception,optimal,,0.08005037500697654,optimal,,,,,,2.5158383987200494e-09,0.6275583512001326,CLARABEL,OSQP
CRIME,5,28,281777,reglog,{},paper,Fair-transport,,0.1,0.41102756892230574,0.18024132730015086,True,completed_without_exception,optimal,,0.07915149797918275,optimal,,,,,,0.10000000048510721,0.590731440497401,CLARABEL,OSQP
CRIME,5,28,281777,reglog,{},paper,Fair-transport,,0.2,0.46115288220551376,0.2602564102564103,True,completed_without_exception,optimal,,0.08026566699845716,optimal,,,,,,0.2000000007384401,0.5576023337339652,CLARABEL,OSQP
CRIME,5,28,281777,reglog,{},paper,Fair-transport,,0.3,0.49373433583959897,0.37149321266968327,True,completed_without_exception,optimal,,0.08076734299538657,optimal,,,,,,0.3000000031454119,0.5317386286879028,CLARABEL,OSQP
CRIME,5,28,281777,reglog,{},paper,Fair-transport,,0.4,0.48120300751879697,0.4125188536953243,True,completed_without_exception,optimal,,0.07843316499202047,optimal,,,,,,0.4000000077948866,0.5224982534690398,CLARABEL,OSQP
CRIME,5,28,281777,RF,"{'n_estimators': np.int64(128), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(13)}",paper,Unfair,,,0.5162907268170426,0.4211161387631976,True,not_applicable,not applicable,0.0,0.0,not_applicable,,,,,,,,,
CRIME,5,28,281777,RF,"{'n_estimators': np.int64(128), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(13)}",paper,Our Eps-Fair,0.0,,0.39849624060150374,0.052036199095022634,True,0,Optimization terminated successfully,29.0,0.03837131999898702,completed_without_exception,,,,,,,,,
CRIME,5,28,281777,RF,"{'n_estimators': np.int64(128), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(13)}",paper,Our Eps-Fair,0.1,,0.44611528822055135,0.14743589743589747,True,0,Optimization terminated successfully,29.0,0.04020912299165502,completed_without_exception,,,,,,,,,
CRIME,5,28,281777,RF,"{'n_estimators': np.int64(128), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(13)}",paper,Our Eps-Fair,0.2,,0.45864661654135336,0.2696078431372549,True,0,Optimization terminated successfully,23.0,0.03016097300860565,completed_without_exception,,,,,,,,,
CRIME,5,28,281777,RF,"{'n_estimators': np.int64(128), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(13)}",paper,Our Eps-Fair,0.3,,0.49373433583959897,0.34464555052790347,True,0,Optimization terminated successfully,15.0,0.020355803004349582,completed_without_exception,,,,,,,,,
CRIME,5,28,281777,RF,"{'n_estimators': np.int64(128), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(13)}",paper,Our Eps-Fair,0.4,,0.5137844611528822,0.3377828054298642,True,0,Optimization terminated successfully,12.0,0.016938583998125978,completed_without_exception,,,,,,,,,
CRIME,5,28,281777,RF,"{'n_estimators': np.int64(128), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(13)}",paper,Our Eps-Fair,0.5,,0.5162907268170426,0.4211161387631976,True,0,Optimization terminated successfully,1.0,0.0015126490034162998,completed_without_exception,,,,,,,,,
CRIME,5,28,281777,RF,"{'n_estimators': np.int64(128), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(13)}",paper,FairProjection,,0.0,0.47869674185463656,0.2869532428355958,True,completed_without_exception,convergence_not_observable,,2.8690729070076486,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,28,281777,RF,"{'n_estimators': np.int64(128), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(13)}",paper,FairProjection,,0.1,0.46867167919799496,0.27669683257918554,True,completed_without_exception,convergence_not_observable,,3.0229435299843317,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,28,281777,RF,"{'n_estimators': np.int64(128), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(13)}",paper,FairProjection,,0.2,0.48621553884711777,0.27669683257918554,True,completed_without_exception,convergence_not_observable,,3.00349264399847,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,28,281777,RF,"{'n_estimators': np.int64(128), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(13)}",paper,FairProjection,,0.5,0.506265664160401,0.3351432880844646,True,completed_without_exception,convergence_not_observable,,2.8487751049833605,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,28,281777,RF,"{'n_estimators': np.int64(128), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(13)}",paper,FairProjection,,0.75,0.5162907268170426,0.4211161387631976,True,completed_without_exception,convergence_not_observable,,2.8104795730032492,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,28,281777,RF,"{'n_estimators': np.int64(128), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(13)}",paper,Fair-transport,,0.0,0.45363408521303256,0.19245852187028661,True,completed_without_exception,optimal,,0.08086600099341013,optimal,,,,,,1.529439108693964e-08,0.6207745416646251,CLARABEL,OSQP
CRIME,5,28,281777,RF,"{'n_estimators': np.int64(128), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(13)}",paper,Fair-transport,,0.1,0.44360902255639095,0.15746606334841629,True,completed_without_exception,optimal,,0.07892637599434238,optimal,,,,,,0.10000000203936071,0.5851127290409216,CLARABEL,OSQP
CRIME,5,28,281777,RF,"{'n_estimators': np.int64(128), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(13)}",paper,Fair-transport,,0.2,0.45864661654135336,0.29434389140271494,True,completed_without_exception,optimal,,0.07925092898949515,optimal,,,,,,0.2000000012277354,0.55378570290636,CLARABEL,OSQP
CRIME,5,28,281777,RF,"{'n_estimators': np.int64(128), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(13)}",paper,Fair-transport,,0.3,0.49624060150375937,0.34464555052790347,True,completed_without_exception,optimal,,0.0794771170039894,optimal,,,,,,0.30000000087137746,0.5337032933110208,CLARABEL,OSQP
